Timestamp,AccelX,AccelY,AccelZ
2.037111,-0.018112,-0.996170,-0.163010
2.058994,0.000000,-0.996170,-0.199234
2.079481,0.000000,-1.014282,-0.217346
2.100512,-0.018112,-0.959946,-0.199234
2.121541,0.000000,-0.923721,-0.163010
2.142285,0.018112,-0.905609,-0.163010
2.163450,0.018112,-0.941833,-0.181122
2.183888,0.036224,-0.959946,-0.199234
2.204926,0.036224,-0.978058,-0.199234
2.225950,0.018112,-0.959946,-0.199234
2.246784,0.000000,-0.978058,-0.217346
2.267950,-0.018112,-0.959946,-0.217346
2.289149,-0.018112,-0.978058,-0.217346
2.310163,-0.018112,-0.959946,-0.199234
2.331392,-0.036224,-0.941833,-0.163010
2.352315,-0.036224,-0.959946,-0.163010
2.373330,-0.036224,-0.978058,-0.181122
2.394462,-0.036224,-0.978058,-0.163010
2.415526,-0.054337,-0.959946,-0.163010
2.435700,-0.036224,-0.923721,-0.126785
2.456825,-0.036224,-0.959946,-0.144897
2.476883,-0.018112,-0.978058,-0.181122
2.498507,-0.018112,-0.959946,-0.181122
2.519368,-0.036224,-0.941833,-0.181122
2.539713,-0.036224,-0.941833,-0.163010
2.561212,-0.018112,-0.941833,-0.144897
2.582117,-0.018112,-0.959946,-0.144897
2.603151,-0.036224,-0.978058,-0.163010
2.624281,-0.036224,-0.978058,-0.144897
2.644634,-0.036224,-0.978058,-0.144897
2.665679,-0.036224,-0.996170,-0.144897
2.686699,-0.036224,-0.978058,-0.144897
2.706345,-0.054337,-0.978058,-0.126785
2.728229,-0.054337,-0.978058,-0.144897
2.748820,-0.054337,-0.978058,-0.144897
2.769826,-0.054337,-0.978058,-0.144897
2.790922,-0.036224,-0.959946,-0.126785
2.812030,-0.018112,-0.941833,-0.108673
2.833104,-0.036224,-0.941833,-0.108673
2.853896,-0.054337,-0.959946,-0.126785
2.875240,-0.036224,-0.978058,-0.144897
2.896376,0.000000,-1.032394,-0.144897
2.917378,-0.018112,-1.014282,-0.126785
2.938398,-0.054337,-0.996170,-0.072449
2.959505,-0.036224,-0.959946,-0.072449
2.980567,-0.036224,-1.014282,-0.144897
3.000705,-0.036224,-1.050507,-0.199234
3.021384,-0.036224,-1.032394,-0.199234
3.042564,-0.054337,-0.978058,-0.181122
3.063383,-0.036224,-0.996170,-0.199234
3.084626,-0.036224,-0.996170,-0.217346
3.105031,-0.036224,-0.941833,-0.181122
3.126027,0.000000,-0.923721,-0.163010
3.147014,0.018112,-0.923721,-0.163010
3.168168,0.036224,-0.959946,-0.199234
3.189174,0.054337,-0.996170,-0.235458
3.209844,0.072449,-1.014282,-0.235458
3.230953,0.072449,-0.996170,-0.199234
3.251975,0.054337,-0.996170,-0.181122
3.273148,0.054337,-0.996170,-0.199234
3.294192,0.018112,-0.996170,-0.181122
3.314725,0.036224,-0.996170,-0.217346
3.336434,0.036224,-0.978058,-0.199234
3.357539,0.036224,-0.959946,-0.199234
3.378464,0.036224,-0.941833,-0.181122
3.399452,0.036224,-0.923721,-0.181122
3.420552,0.036224,-0.941833,-0.217346
3.440726,0.036224,-0.959946,-0.217346
3.460878,0.018112,-0.959946,-0.217346
3.481356,0.018112,-0.959946,-0.199234
3.502373,0.018112,-0.959946,-0.199234
3.522759,0.000000,-0.941833,-0.199234
3.543812,-0.018112,-0.923721,-0.181122
3.563950,0.000000,-0.923721,-0.181122
3.585042,0.000000,-0.923721,-0.163010
3.606261,0.000000,-0.959946,-0.199234
3.627199,0.018112,-0.959946,-0.199234
3.648260,0.018112,-0.941833,-0.181122
3.668534,0.036224,-0.923721,-0.163010
3.689546,0.036224,-0.959946,-0.163010
3.710594,0.036224,-1.014282,-0.199234
3.731646,0.036224,-1.032394,-0.217346
3.753633,0.036224,-1.032394,-0.217346
3.773296,0.036224,-1.014282,-0.217346
3.794329,0.018112,-0.978058,-0.199234
3.815334,0.036224,-0.978058,-0.199234
3.836414,0.036224,-0.978058,-0.181122
3.857529,0.054337,-0.996170,-0.181122
3.878364,0.018112,-0.978058,-0.163010
3.899425,0.036224,-0.959946,-0.181122
3.920659,0.036224,-0.941833,-0.181122
3.941526,0.018112,-0.941833,-0.163010
3.962599,0.036224,-0.978058,-0.181122
3.983703,0.018112,-0.978058,-0.163010
4.004726,0.000000,-0.941833,-0.163010
4.024658,-0.018112,-0.978058,-0.163010
4.046101,0.000000,-0.959946,-0.163010
4.065786,0.000000,-0.978058,-0.163010
4.087371,-0.018112,-0.978058,-0.144897
4.107262,-0.018112,-0.978058,-0.126785
4.128369,-0.018112,-0.978058,-0.108673
4.149336,-0.018112,-0.978058,-0.144897
4.170427,0.000000,-0.996170,-0.181122
4.191441,0.018112,-1.014282,-0.163010
4.212547,0.018112,-1.014282,-0.163010
4.232797,-0.018112,-1.032394,-0.163010
4.253872,0.000000,-1.032394,-0.163010
4.274530,0.000000,-1.014282,-0.144897
4.294683,0.018112,-0.996170,-0.126785
4.313771,-0.018112,-0.978058,-0.126785
4.334334,0.036224,-1.014282,-0.126785
4.354496,0.018112,-1.032394,-0.144897
4.374572,0.018112,-1.050507,-0.181122
4.396218,0.000000,-1.032394,-0.144897
4.417230,-0.018112,-0.978058,-0.126785
4.437750,-0.036224,-0.959946,-0.144897
4.458719,-0.018112,-0.959946,-0.163010
4.478892,-0.036224,-0.978058,-0.144897
4.499980,-0.018112,-0.978058,-0.126785
4.520128,-0.018112,-1.014282,-0.126785
4.540616,0.000000,-0.996170,-0.144897
4.561638,0.036224,-1.014282,-0.181122
4.582627,-0.018112,-1.014282,-0.163010
4.603658,-0.018112,-0.978058,-0.144897
4.624810,-0.018112,-0.923721,-0.144897
4.645390,0.018112,-0.923721,-0.144897
4.666466,0.000000,-0.923721,-0.144897
4.687512,0.000000,-0.978058,-0.181122
4.708616,-0.018112,-0.978058,-0.163010
4.729691,0.000000,-0.941833,-0.126785
4.750519,-0.018112,-0.959946,-0.126785
4.771580,0.000000,-0.959946,-0.163010
4.792491,0.000000,-0.959946,-0.181122
4.812986,-0.018112,-0.978058,-0.163010
4.834006,-0.018112,-0.959946,-0.163010
4.855343,-0.018112,-0.941833,-0.144897
4.876306,-0.018112,-0.941833,-0.144897
4.897000,-0.036224,-0.959946,-0.163010
4.918072,-0.036224,-0.959946,-0.163010
4.939067,-0.054337,-0.941833,-0.126785
4.960129,-0.054337,-0.905609,-0.108673
4.981455,-0.054337,-0.905609,-0.090561
5.001818,-0.054337,-0.941833,-0.144897
