Timestamp,AccelX,AccelY,AccelZ
1.235569,-0.054337,-1.086731,-0.054337
1.256659,-0.036224,-1.050507,-0.054337
1.277771,-0.036224,-1.014282,-0.072449
1.298022,-0.018112,-0.978058,-0.072449
1.319051,0.018112,-0.978058,-0.108673
1.340047,0.036224,-0.996170,-0.126785
1.361167,0.018112,-0.996170,-0.126785
1.382216,0.000000,-0.978058,-0.144897
1.402484,0.018112,-0.978058,-0.181122
1.423569,0.036224,-1.014282,-0.217346
1.444575,0.036224,-1.014282,-0.235458
1.465703,0.018112,-0.996170,-0.217346
1.486299,-0.018112,-0.959946,-0.199234
1.506533,-0.018112,-0.941833,-0.181122
1.528411,-0.018112,-0.905609,-0.181122
1.549402,0.018112,-0.923721,-0.163010
1.570543,0.018112,-0.978058,-0.163010
1.590981,0.000000,-0.978058,-0.163010
1.611724,0.018112,-0.959946,-0.163010
1.632944,0.018112,-0.941833,-0.144897
1.654125,0.018112,-0.905609,-0.126785
1.674834,0.036224,-0.869385,-0.108673
1.695874,0.036224,-0.851273,-0.108673
1.716109,0.018112,-0.851273,-0.090561
1.738050,0.036224,-0.851273,-0.090561
1.758209,0.036224,-0.923721,-0.054337
1.779307,0.036224,-0.923721,-0.090561
1.800315,0.036224,-0.978058,-0.144897
1.821392,0.036224,-1.050507,-0.126785
1.842464,0.036224,-1.068619,-0.108673
1.862687,0.036224,-1.068619,-0.090561
1.883781,0.036224,-1.032394,-0.090561
1.904813,-0.018112,-1.014282,-0.090561
1.925938,-0.018112,-1.032394,-0.072449
1.946997,-0.018112,-1.086731,-0.108673
1.967716,0.018112,-1.159180,-0.126785
1.988813,-0.018112,-1.104843,-0.108673
2.009032,-0.036224,-1.104843,-0.126785
2.030621,-0.072449,-1.122955,-0.126785
2.052269,-0.036224,-1.141068,-0.181122
2.073408,-0.018112,-1.141068,-0.217346
2.093918,-0.036224,-1.068619,-0.235458
2.114556,-0.072449,-0.978058,-0.217346
2.135622,-0.054337,-0.905609,-0.199234
2.156777,-0.018112,-0.851273,-0.163010
2.177540,-0.018112,-0.851273,-0.181122
2.198876,-0.036224,-0.851273,-0.163010
2.218720,-0.054337,-0.833160,-0.108673
2.240264,-0.054337,-0.869385,-0.126785
2.261264,-0.036224,-0.941833,-0.163010
2.282326,-0.054337,-0.905609,-0.181122
2.302545,-0.036224,-0.887497,-0.126785
2.323223,-0.036224,-0.887497,-0.126785
2.344304,-0.018112,-0.869385,-0.126785
2.365007,-0.018112,-0.815048,-0.090561
2.386488,-0.018112,-0.815048,-0.072449
2.407564,0.000000,-0.833160,-0.054337
2.428360,0.018112,-0.869385,-0.036224
2.449369,0.018112,-0.941833,-0.072449
2.470773,0.018112,-0.978058,-0.126785
2.491051,0.000000,-1.014282,-0.144897
2.512053,-0.036224,-1.014282,-0.072449
2.533015,-0.054337,-0.996170,-0.054337
2.554282,-0.036224,-1.032394,-0.036224
2.575325,-0.036224,-1.086731,-0.054337
2.595986,-0.036224,-1.104843,-0.054337
2.617014,-0.036224,-1.159180,-0.072449
2.638122,-0.054337,-1.141068,-0.090561
2.659135,-0.036224,-1.104843,-0.054337
2.679442,0.000000,-1.050507,-0.072449
2.700462,0.072449,-1.068619,-0.108673
2.721538,0.054337,-1.050507,-0.108673
2.742634,0.018112,-1.050507,-0.144897
2.763691,0.054337,-1.050507,-0.235458
2.784197,0.072449,-1.032394,-0.217346
2.805126,0.072449,-0.978058,-0.199234
2.826167,0.036224,-0.923721,-0.181122
2.847271,0.000000,-0.887497,-0.163010
2.868351,0.000000,-0.887497,-0.126785
2.889057,0.036224,-0.923721,-0.144897
2.909835,0.000000,-0.959946,-0.181122
2.931380,0.018112,-0.959946,-0.163010
2.952181,-0.018112,-0.941833,-0.144897
2.973263,-0.018112,-0.905609,-0.126785
2.994333,-0.018112,-0.869385,-0.126785
3.015392,-0.036224,-0.851273,-0.108673
3.037004,-0.036224,-0.815048,-0.108673
3.056604,-0.036224,-0.815048,-0.054337
3.076271,-0.036224,-0.833160,-0.054337
3.097510,-0.036224,-0.887497,-0.072449
3.118578,-0.036224,-0.941833,-0.072449
3.139371,-0.036224,-0.978058,-0.072449
3.158127,0.018112,-1.014282,-0.054337
3.177929,0.054337,-1.032394,-0.072449
3.198639,0.054337,-1.014282,-0.036224
3.218730,0.054337,-0.959946,-0.018112
3.239750,0.054337,-0.941833,0.036224
3.260821,0.072449,-0.978058,0.036224
3.281868,0.036224,-1.050507,0.000000
3.302738,0.000000,-1.068619,-0.018112
3.323990,0.018112,-1.177292,-0.090561
3.344288,0.036224,-1.141068,-0.036224
3.365073,0.018112,-1.159180,-0.054337
3.385834,0.018112,-1.195404,-0.144897
3.406239,-0.018112,-1.122955,-0.126785
3.426529,-0.036224,-1.032394,-0.072449
3.446773,-0.018112,-1.032394,-0.108673
3.467881,-0.018112,-1.032394,-0.181122
3.487938,-0.018112,-0.978058,-0.181122
3.509530,-0.018112,-0.923721,-0.144897
3.530627,-0.018112,-0.941833,-0.163010
3.551308,0.036224,-0.923721,-0.199234
3.572041,0.036224,-0.905609,-0.163010
3.590958,0.036224,-0.851273,-0.108673
3.612652,0.018112,-0.851273,-0.090561
3.633272,0.018112,-0.887497,-0.144897
3.653221,0.018112,-0.923721,-0.126785
3.674080,0.018112,-0.905609,-0.126785
3.695412,0.036224,-0.887497,-0.163010
3.715038,0.036224,-0.905609,-0.163010
3.735450,0.036224,-0.905609,-0.108673
3.755782,0.036224,-0.869385,-0.108673
3.775546,0.036224,-0.869385,-0.108673
3.795524,0.036224,-0.887497,-0.108673
3.817359,0.000000,-0.905609,-0.072449
3.837664,-0.036224,-0.905609,-0.090561
3.857778,-0.072449,-0.959946,-0.126785
3.878301,-0.090561,-1.032394,-0.126785
3.898447,-0.072449,-1.068619,-0.090561
3.919465,-0.108673,-1.104843,-0.072449
3.937297,-0.144897,-1.104843,-0.054337
3.958920,-0.144897,-1.068619,-0.072449
3.978626,-0.144897,-0.996170,-0.018112
3.998867,-0.144897,-0.978058,0.018112
4.018648,-0.126785,-0.996170,0.054337
4.040472,-0.126785,-1.068619,0.036224
4.061607,-0.144897,-1.122955,-0.054337
4.082459,-0.199234,-1.104843,-0.090561
4.103095,-0.217346,-1.104843,-0.054337
4.123558,-0.235458,-1.050507,-0.090561
4.144305,-0.217346,-0.978058,-0.108673
4.165097,-0.217346,-0.978058,-0.253571
4.186597,-0.271683,-0.941833,-0.362244
4.204848,-0.289795,-0.923721,-0.416580
4.225288,-0.326019,-0.905609,-0.362244
4.246053,-0.326019,-0.833160,-0.344131
4.267646,-0.416580,-0.815048,-0.253571
4.287901,-0.434692,-0.833160,-0.289795
4.308269,-0.452805,-0.905609,-0.344131
4.329092,-0.452805,-1.014282,-0.470917
4.350257,-0.416580,-1.068619,-0.525253
4.371296,-0.362244,-1.050507,-0.525253
4.391923,-0.326019,-1.032394,-0.561478
4.412119,-0.271683,-0.978058,-0.615814
4.433032,-0.199234,-0.941833,-0.633926
4.453002,-0.144897,-0.959946,-0.633926
4.473056,-0.072449,-0.996170,-0.670151
4.493334,0.018112,-0.923721,-0.652039
4.513594,0.054337,-0.905609,-0.633926
4.534291,0.108673,-0.923721,-0.670151
4.554022,0.126785,-0.923721,-0.652039
4.574545,0.199234,-0.923721,-0.633926
4.594587,0.253571,-0.978058,-0.597702
4.616168,0.271683,-1.032394,-0.597702
4.637154,0.307907,-1.068619,-0.543365
4.658326,0.380356,-0.996170,-0.452805
4.679368,0.452805,-0.923721,-0.362244
4.700374,0.489029,-0.978058,-0.271683
4.721458,0.470917,-0.978058,-0.217346
4.742465,0.452805,-0.978058,-0.217346
4.763110,0.416580,-0.978058,-0.217346
4.783351,0.398468,-0.996170,-0.181122
4.804148,0.344131,-1.014282,-0.199234
4.822880,0.289795,-1.014282,-0.199234
4.844782,0.235458,-0.959946,-0.144897
4.864837,0.163010,-0.941833,-0.163010
4.884074,0.126785,-0.941833,-0.144897
4.903553,0.090561,-0.941833,-0.072449
4.925593,0.072449,-0.959946,-0.072449
4.946541,0.072449,-0.978058,-0.108673
4.965711,0.090561,-0.996170,-0.144897
4.985744,0.090561,-1.032394,-0.163010
5.006254,0.054337,-1.014282,-0.090561
5.027016,0.036224,-0.996170,-0.072449
5.047597,0.036224,-0.978058,-0.090561
5.068880,0.036224,-0.978058,-0.108673
5.089201,0.018112,-0.978058,-0.108673
5.109371,-0.018112,-0.978058,-0.144897
5.129510,-0.018112,-0.959946,-0.144897
5.150714,-0.018112,-0.941833,-0.126785
5.170768,-0.036224,-0.905609,-0.126785
5.191768,-0.018112,-0.923721,-0.126785
5.212534,0.018112,-0.941833,-0.144897
5.233441,0.018112,-0.959946,-0.108673
5.254071,-0.018112,-0.959946,-0.072449
5.274536,-0.036224,-0.941833,-0.054337
5.293493,-0.018112,-0.959946,-0.090561
5.313694,0.018112,-0.978058,-0.072449
5.335265,0.018112,-0.996170,0.036224
5.356387,0.018112,-0.996170,0.036224
5.376920,0.018112,-1.014282,-0.018112
5.397946,0.018112,-1.050507,-0.072449
5.418948,0.018112,-1.050507,-0.090561
5.437682,0.036224,-1.050507,-0.054337
5.457993,0.018112,-1.032394,-0.018112
5.478349,-0.018112,-1.014282,-0.018112
5.498772,-0.018112,-1.032394,-0.018112
5.521021,0.036224,-1.068619,-0.144897
5.541302,0.036224,-1.086731,-0.181122
5.562358,-0.018112,-1.050507,-0.163010
5.583540,-0.072449,-0.923721,-0.072449
5.604473,-0.018112,-0.851273,-0.036224
5.624919,0.108673,-0.978058,-0.126785
5.645899,0.108673,-1.122955,-0.326019
5.666075,0.072449,-1.195404,-0.362244
5.687096,0.054337,-1.122955,-0.344131
5.708279,0.090561,-1.050507,-0.344131
5.728376,0.090561,-0.996170,-0.362244
5.749393,0.090561,-0.996170,-0.344131
5.770477,0.054337,-0.959946,-0.271683
5.790948,0.018112,-0.923721,-0.217346
5.812049,0.000000,-0.959946,-0.271683
5.832480,0.000000,-0.996170,-0.344131
5.853817,0.018112,-0.996170,-0.344131
5.874705,-0.018112,-0.996170,-0.307907
5.895551,-0.018112,-0.959946,-0.307907
5.916977,-0.018112,-0.905609,-0.271683
5.937178,-0.018112,-0.869385,-0.235458
5.958306,-0.018112,-0.887497,-0.253571
5.979364,-0.018112,-0.923721,-0.326019
5.997876,-0.018112,-0.959946,-0.344131
6.018264,-0.036224,-0.941833,-0.271683
6.040362,-0.036224,-0.941833,-0.253571
6.061433,-0.018112,-0.941833,-0.271683
6.082374,0.018112,-0.959946,-0.289795
6.102745,-0.018112,-0.941833,-0.289795
6.123662,-0.018112,-0.941833,-0.217346
6.144712,0.054337,-0.978058,-0.199234
6.165766,0.054337,-0.978058,-0.199234
6.185930,0.054337,-0.941833,-0.181122
6.206837,0.054337,-0.923721,-0.163010
6.227810,0.054337,-0.905609,-0.108673
6.248016,0.072449,-0.959946,-0.235458
6.268588,0.108673,-0.996170,-0.235458
6.288137,0.108673,-0.996170,-0.271683
6.309824,0.072449,-0.996170,-0.307907
6.330339,0.054337,-0.959946,-0.181122
6.351147,0.036224,-0.941833,-0.181122
6.372777,0.036224,-0.941833,-0.217346
6.393079,0.036224,-0.959946,-0.181122
6.414172,0.018112,-0.941833,-0.144897
6.433510,0.036224,-0.941833,-0.144897
6.454415,0.036224,-0.959946,-0.144897
6.474686,0.036224,-0.941833,-0.163010
6.496772,0.036224,-0.959946,-0.163010
6.518461,0.036224,-0.978058,-0.144897
6.537945,0.036224,-0.941833,-0.163010
6.558942,0.036224,-0.959946,-0.144897
6.579209,0.036224,-0.959946,-0.181122
6.600088,0.036224,-0.959946,-0.199234
6.620468,0.036224,-0.996170,-0.199234
6.641455,0.036224,-0.978058,-0.144897
6.663655,0.036224,-0.978058,-0.108673
6.682914,0.054337,-0.978058,-0.181122
6.705239,0.054337,-0.996170,-0.199234
6.726198,0.036224,-0.996170,-0.199234
6.746516,0.036224,-0.978058,-0.163010
6.767408,0.036224,-0.978058,-0.126785
6.788507,0.036224,-0.996170,-0.163010
6.808632,0.000000,-0.996170,-0.181122
6.829906,0.018112,-1.014282,-0.181122
6.850206,0.036224,-1.014282,-0.144897
6.871276,0.018112,-0.996170,-0.108673
6.892405,0.036224,-0.959946,-0.090561
6.912927,0.018112,-0.959946,-0.126785
6.934000,0.036224,-0.978058,-0.199234
6.954653,0.036224,-0.996170,-0.163010
6.977141,0.018112,-0.959946,-0.126785
6.995325,0.036224,-0.959946,-0.163010
7.017191,0.018112,-0.959946,-0.199234
7.038604,0.036224,-0.959946,-0.163010
7.058164,0.018112,-0.941833,-0.126785
7.078347,-0.018112,-0.941833,-0.126785
7.099415,-0.018112,-0.941833,-0.090561
7.121629,-0.036224,-0.959946,-0.163010
7.141248,-0.036224,-0.978058,-0.163010
7.162039,-0.018112,-0.978058,-0.126785
7.181544,-0.018112,-0.978058,-0.108673
7.202748,-0.018112,-0.978058,-0.144897
7.223208,-0.018112,-0.978058,-0.144897
7.244781,-0.036224,-0.959946,-0.126785
7.264829,-0.018112,-0.978058,-0.144897
7.285904,-0.018112,-0.959946,-0.144897
7.305799,-0.018112,-0.978058,-0.126785
7.327747,-0.018112,-0.978058,-0.108673
7.347893,-0.036224,-0.978058,-0.144897
